ID;SR;PD.obs;PD.SES;PD.Pvalue;FD.obs;FD.SES;FD.Pvalue;PE.obs;PE.SES;PE.Pvalue;Protegido;Clima;Ecorregion;Climate;Ecoregion;PP_MM;TMED;ALT_MIN;ALT_MAX;long;lat;codregion
23457;9;3.528192151;0.339787082;0.628;2.476821877;0.175240185;0.543;0.008136719;-0.458091616;0.596596597;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-71.329986;-29.632546;4
23458;9;3.528192151;0.339076017;0.631;2.476821877;0.25552373;0.5755;0.008136719;-0.458091616;0.596596597;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-71.329986;-29.882546;4
23459;10;3.549507231;0.101628598;0.5385;2.724505866;0.091172158;0.5015;0.007934038;-0.831077383;0.780780781;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-71.329986;-30.132546;4
23460;11;3.644701791;0.050212267;0.53;2.840639215;0.096119278;0.5405;0.008057051;-0.887395744;0.7997998;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.329986;-30.382546;4
23461;11;3.644701791;-0.016020614;0.5045;2.840639215;0.099576206;0.523;0.008057051;-0.887395744;0.7997998;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.329986;-30.632546;4
23462;11;3.644701791;0.017146698;0.5085;2.840639215;0.07506738;0.535;0.008057051;-0.887395744;0.7997998;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.329986;-30.882546;4
23463;11;3.644701791;0.006379191;0.5095;2.840639215;0.14963707;0.5465;0.008057051;-0.887395744;0.7997998;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.329986;-31.132546;4
23464;11;3.644701791;-0.009302376;0.5175;2.840639215;0.081126282;0.511;0.008057051;-0.887395744;0.7997998;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.329986;-31.382546;4
23465;11;3.644701791;0.055315682;0.538;2.840639215;0.140028884;0.5485;0.008057051;-0.887395744;0.7997998;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.329986;-31.632546;4
23466;10;3.248244231;-0.345032534;0.3845;2.802524011;0.440457473;0.644;0.006406855;-0.847867383;0.802802803;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.329986;-31.882546;4
23467;10;3.248244231;-0.320446402;0.393;2.802524011;0.364214265;0.6075;0.006406855;-0.847867383;0.802802803;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.329986;-32.132546;4
23468;10;3.248244231;-0.352350112;0.378;2.802524011;0.401650854;0.6285;0.006406855;-0.847867383;0.802802803;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-71.329986;-32.382546;5
23469;11;3.461183381;-0.395073833;0.381;3.080339734;0.527324325;0.669;0.006792359;-0.832327156;0.7997998;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.329986;-32.632546;5
23470;10;3.248244231;-0.327969484;0.3895;2.802524011;0.439041925;0.6415;0.006406855;-0.847867383;0.802802803;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.329986;-32.882546;5
23471;10;3.248244231;-0.304055257;0.408;2.802524011;0.392686452;0.6105;0.006406855;-0.847867383;0.802802803;1;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.329986;-33.132546;5
23472;10;3.248244231;-0.313329897;0.4;2.802524011;0.340369272;0.604;0.006406855;-0.847867383;0.802802803;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.329986;-33.382546;5
23473;11;3.461183381;-0.381048864;0.3865;3.080339734;0.554116621;0.68;0.006792359;-0.832327156;0.7997998;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.329986;-33.632546;5
23474;11;3.461183381;-0.372930095;0.378;3.080339734;0.558177634;0.6825;0.006792359;-0.832327156;0.7997998;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.329986;-33.882546;5
23475;8;2.891925141;-0.32270019;0.4;2.51384522;0.661837096;0.698;0.004259115;-0.524160775;0.676676677;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.329986;-34.132546;13
23476;9;2.971449652;-0.486291343;0.339;2.779633062;0.701618387;0.7295;0.004590227;-0.859175031;0.798798799;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.329986;-34.382546;6
23477;9;2.971449652;-0.511886965;0.331;2.779633062;0.75733869;0.7475;0.004590227;-0.859175031;0.798798799;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.329986;-34.632546;6
23478;10;3.016499022;-0.628873644;0.277;3.091680961;0.94143436;0.82;0.00501551;-1.257663658;0.93993994;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.329986;-34.882546;7
23479;9;3.085301002;-0.298656955;0.4315;2.478282675;0.167770466;0.5425;0.004705846;-0.823946069;0.81981982;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.329986;-35.132546;7
23480;11;3.270223252;-0.583313314;0.3225;2.946183051;0.415199011;0.633;0.005377864;-1.118976584;0.903903904;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.329986;-35.382546;7
23481;12;3.347394022;-0.682458182;0.2705;2.968663615;0.116169572;0.547;0.005467389;-1.180758114;0.916916917;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.329986;-35.632546;7
23482;12;3.531685302;-0.442974825;0.376;2.875285107;0.110823722;0.517;0.005879077;-1.142098123;0.896896897;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.329986;-35.882546;7
23483;12;3.531685302;-0.470865367;0.345;2.875285107;0.038571302;0.5055;0.005879077;-1.142098123;0.896896897;0;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.329986;-36.132546;7
23484;12;3.531685302;-0.450119548;0.362;2.875285107;0.067463832;0.497;0.005879077;-1.142098123;0.896896897;0;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.329986;-36.382546;16
23485;12;3.779544152;-0.194066534;0.415;2.777053859;-0.103011559;0.458;0.008340758;-0.456153575;0.616616617;1;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.329986;-36.632546;16
23486;14;4.261429592;-0.21699291;0.4525;2.911401335;-0.241547194;0.408;0.009511027;-0.375392031;0.586586587;1;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.329986;-36.882546;16
23487;15;4.609564122;0.077314275;0.569;3.092181798;-0.275228306;0.4015;0.010238735;-0.291648358;0.556556557;1;2;5;Templado;Bosque_Valdiviano;2100;9.5;200;2000;-71.329986;-37.132546;8
23488;15;4.609564122;0.028705818;0.545;3.092181798;-0.284820917;0.404;0.010238735;-0.291648358;0.556556557;1;2;5;Templado;Bosque_Valdiviano;2100;9.5;200;2000;-71.329986;-37.382546;8
23489;14;4.377389832;-0.02457579;0.522;3.066568347;-0.183314621;0.4165;0.009765734;-0.29061449;0.561561562;1;2;5;Templado;Bosque_Valdiviano;2100;9.5;200;2000;-71.329986;-37.632546;8
23490;14;4.377389832;0.020556637;0.5225;3.066568347;-0.093380704;0.465;0.009765734;-0.29061449;0.561561562;1;2;5;Templado;Bosque_Valdiviano;2100;9.5;200;2000;-71.329986;-37.882546;8
23491;13;3.966715782;-0.262550978;0.4295;2.87222271;-0.001631119;0.507;0.009227632;-0.271220497;0.543543544;0;2;5;Templado;Bosque_Valdiviano;2100;9.5;200;2000;-71.329986;-38.132546;9
23492;14;4.377660482;-0.100024858;0.4845;3.244954235;0.257132525;0.5785;0.009722746;-0.153037685;0.497497497;1;2;5;Templado;Bosque_Valdiviano;2100;9.5;200;2000;-71.329986;-38.382546;9
23493;13;4.157774382;0.112113241;0.527;3.234451458;0.535821822;0.676;0.007135851;-0.669896578;0.725725726;0;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.329986;-38.632546;9
23494;13;4.157774382;0.113104345;0.5435;3.234451458;0.447393319;0.6385;0.007135851;-0.669896578;0.725725726;1;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.329986;-38.882546;9
23495;15;4.468202782;-0.053482443;0.496;3.441953263;0.42298094;0.6415;0.010234099;-0.431772715;0.626626627;1;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.329986;-39.132546;9
23496;15;4.468202782;-0.098723496;0.474;3.441953263;0.409707841;0.639;0.010234099;-0.431772715;0.626626627;1;2;5;Templado;Bosque_Valdiviano;2100;9.5;200;2000;-71.329986;-39.382546;9
23516;12;3.911120781;-0.184346807;0.4405;2.612479165;-0.440280976;0.346;0.016788328;0.185302804;0.256256256;1;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.329986;-44.382546;11
23517;13;4.205308611;-0.017306363;0.506;2.98521069;0.08391046;0.4935;0.017339824;0.173760335;0.26026026;1;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.329986;-44.632546;11
23518;13;4.205308611;-0.07634486;0.4755;2.98521069;0.076468819;0.4965;0.017339824;0.173760335;0.26026026;0;2;5;Templado;Bosque_Valdiviano;900;6;650;2500;-71.329986;-44.882546;11
23519;15;4.567741542;-0.2397259;0.421;3.165280479;-0.109276728;0.4355;0.0250071;-0.205903789;0.479479479;0;2;7;Templado;Estepa_Patagonica;700;11;100;1000;-71.329986;-45.132546;11
23520;16;4.693936432;-0.273498812;0.41;3.19089393;-0.250646265;0.394;0.025290195;-0.21377649;0.482482482;0;2;7;Templado;Estepa_Patagonica;700;11;100;1000;-71.329986;-45.382546;11
23546;8;3.01868625;0.005588583;0.513;1.994060604;-0.374820468;0.392;0.006073816;0.667986439;0.233233233;0;1;7;Arido;Estepa_Patagonica;120;8;800;3000;-71.329986;-51.882546;12
23547;9;3.19608239;-0.047731374;0.4825;2.279060211;0.020620678;0.472;0.006447533;0.608490599;0.243243243;0;1;7;Arido;Estepa_Patagonica;120;8;800;3000;-71.329986;-52.132546;12
23548;10;3.29876998;-0.147014851;0.436;2.285702161;-0.232245026;0.3935;0.007019043;0.06262863;0.423423423;0;1;7;Arido;Estepa_Patagonica;120;8;800;3000;-71.329986;-52.382546;12
23549;10;3.47230192;0.079008774;0.5175;2.387794236;-0.136488435;0.457;0.007655085;0.656945124;0.235235235;0;2;6;Templado;Bosque_Maguellanico;900;6;650;2500;-71.329986;-52.632546;12
23550;10;3.47230192;0.029460995;0.518;2.387794236;-0.114533371;0.4525;0.007655085;0.656945124;0.235235235;0;2;6;Templado;Bosque_Maguellanico;900;6;650;2500;-71.329986;-52.882546;12
23551;8;2.9032189;-0.07479419;0.4645;1.994060604;-0.303066038;0.399;0.005512746;0.264706471;0.335335335;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-71.329986;-53.132546;12
23552;7;2.80053131;0.053359143;0.5195;1.892159827;-0.141802947;0.451;0.004941235;1.291040904;0.111111111;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-71.329986;-53.382546;12
23553;6;2.47258103;-0.067184848;0.4765;1.614344104;-0.261444697;0.4475;0.004444836;1.198046005;0.135135135;0;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-71.329986;-53.632546;12
23554;4;1.93210726;-0.108146298;0.45;1.400309749;0.137646943;0.5545;0.00194672;-0.512384631;0.660660661;0;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-71.329986;-53.882546;12
23555;3;0.917846585;-0.606057199;0.3105;0.659915324;-0.676415384;0.3155;0.00499465;-0.878122964;0.967967968;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-71.329986;-54.132546;12
23556;1;0.84684718;0.46055971;0.628;0.455722438;NA;0.5005;0.002056133;0.770598605;0.187187187;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-71.329986;-54.382546;12
23557;1;0.84684718;0.424569225;0.615;0.455722438;NA;0.5005;0.002056133;0.770598605;0.187187187;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-71.329986;-54.632546;12
23558;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-71.329986;-54.882546;12
23559;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-71.329986;-55.132546;12
23601;6;2.662062531;0.286894604;0.5945;1.706808798;-0.109222733;0.508;0.005602486;-0.100933575;0.44044044;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-71.079986;-27.132546;3
23602;6;2.662062531;0.224000272;0.5725;1.706808798;-0.075488253;0.518;0.005602486;-0.100933575;0.44044044;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-71.079986;-27.382546;3
23603;6;2.662062531;0.277224014;0.592;1.706808798;-0.110380373;0.485;0.005602486;-0.100933575;0.44044044;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-71.079986;-27.632546;3
23604;6;2.662062531;0.237781105;0.5825;1.706808798;-0.122331909;0.5045;0.005602486;-0.100933575;0.44044044;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-71.079986;-27.882546;3
23605;6;2.662062531;0.256925763;0.584;1.706808798;-0.116470079;0.513;0.005602486;-0.100933575;0.44044044;1;1;3;Arido;Matorral_chileno;120;8;800;3000;-71.079986;-28.132546;3
23606;6;2.662062531;0.284604802;0.596;1.706808798;-0.100298529;0.508;0.005602486;-0.100933575;0.44044044;1;1;3;Arido;Matorral_chileno;120;8;800;3000;-71.079986;-28.382546;3
23607;8;3.117247451;0.143997035;0.5655;2.104090352;-0.189092714;0.427;0.007641605;-0.535477705;0.641641642;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-28.632546;3
23608;8;3.117247451;0.142597259;0.5625;2.104090352;-0.077327463;0.4745;0.007641605;-0.535477705;0.641641642;0;1;3;Arido;Matorral_chileno;185;14.5;0;1000;-71.079986;-28.882546;3
23609;8;3.117247451;0.146610033;0.5525;2.104090352;-0.164073521;0.4615;0.007641605;-0.535477705;0.641641642;0;1;3;Arido;Matorral_chileno;185;14.5;0;1000;-71.079986;-29.132546;3
23610;9;3.528192151;0.340023503;0.6245;2.476821877;0.148372055;0.531;0.008136719;-0.458091616;0.596596597;0;1;3;Arido;Matorral_chileno;185;14.5;0;1000;-71.079986;-29.382546;3
23611;9;3.528192151;0.313705245;0.6355;2.476821877;0.128481638;0.5355;0.008136719;-0.458091616;0.596596597;0;1;3;Arido;Matorral_chileno;185;14.5;0;1000;-71.079986;-29.632546;4
23612;10;3.623386711;0.218016671;0.579;2.592955226;0.174957103;0.551;0.008259732;-0.512956001;0.645645646;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-29.882546;4
23613;9;3.430661351;0.211740133;0.574;2.412029763;0.06182708;0.516;0.006673772;-0.363256712;0.577577578;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-30.132546;4
23614;11;3.644701791;0.0315634;0.538;2.840639215;0.081320255;0.532;0.008057051;-0.887395744;0.7997998;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-30.382546;4
23615;11;3.644701791;0.017814779;0.5;2.840639215;0.09575335;0.518;0.008057051;-0.887395744;0.7997998;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-30.632546;4
23616;11;3.644701791;-0.012230198;0.5005;2.840639215;0.080809235;0.5235;0.008057051;-0.887395744;0.7997998;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-30.882546;4
23617;11;3.644701791;0.00075105;0.5155;2.840639215;0.131104578;0.54;0.008057051;-0.887395744;0.7997998;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-31.132546;4
23618;11;3.644701791;0.038148914;0.519;2.840639215;0.049367163;0.4995;0.008057051;-0.887395744;0.7997998;1;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-31.382546;4
23619;11;3.644701791;-0.037026741;0.5095;2.840639215;0.126240831;0.5355;0.008057051;-0.887395744;0.7997998;1;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-31.632546;4
23620;10;3.248244231;-0.330987063;0.383;2.802524011;0.379337545;0.6185;0.006406855;-0.847867383;0.802802803;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-31.882546;4
23621;10;3.248244231;-0.307143794;0.3955;2.802524011;0.366881299;0.628;0.006406855;-0.847867383;0.802802803;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-32.132546;4
23622;10;3.248244231;-0.292866338;0.399;2.802524011;0.394087086;0.6175;0.006406855;-0.847867383;0.802802803;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-32.382546;5
23623;10;3.248244231;-0.301376792;0.412;2.802524011;0.368001138;0.609;0.006406855;-0.847867383;0.802802803;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-32.632546;5
23624;10;3.248244231;-0.305377649;0.4095;2.802524011;0.378865884;0.612;0.006406855;-0.847867383;0.802802803;1;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-71.079986;-32.882546;5
23625;10;3.248244231;-0.320702572;0.408;2.802524011;0.353005199;0.6115;0.006406855;-0.847867383;0.802802803;1;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.079986;-33.132546;5
23626;11;3.461183381;-0.343685052;0.3815;3.080339734;0.539948696;0.6705;0.006792359;-0.832327156;0.7997998;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.079986;-33.382546;5
23627;11;3.461183381;-0.323691932;0.4165;3.080339734;0.544462424;0.6685;0.006792359;-0.832327156;0.7997998;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.079986;-33.632546;13
23628;10;3.326704971;-0.33395594;0.392;2.917518124;0.579686077;0.698;0.006150233;-0.667201873;0.725725726;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.079986;-33.882546;13
23629;10;3.326667452;-0.271976882;0.4065;2.917518124;0.634539501;0.7045;0.005740192;-0.440585691;0.640640641;1;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.079986;-34.132546;13
23630;10;3.326667452;-0.356967432;0.376;2.917518124;0.628936138;0.7075;0.005740192;-0.440585691;0.640640641;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.079986;-34.382546;6
23631;10;3.326667452;-0.251767221;0.409;2.917518124;0.629660998;0.7085;0.005740192;-0.440585691;0.640640641;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.079986;-34.632546;6
23632;10;3.144028362;-0.501932265;0.3345;2.837449026;0.482711102;0.662;0.005094769;-1.073976785;0.880880881;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.079986;-34.882546;7
23633;10;3.162471772;-0.434955205;0.358;2.50076324;-0.066143655;0.4945;0.004795371;-0.895777032;0.851851852;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.079986;-35.132546;7
23634;12;3.531685302;-0.459401745;0.368;2.875285107;0.043850587;0.498;0.005879077;-1.142098123;0.896896897;1;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.079986;-35.382546;7
23635;12;3.531685302;-0.42412505;0.3755;2.875285107;0.10038365;0.5315;0.005879077;-1.142098123;0.896896897;1;2;3;Templado;Matorral_chileno;700;11;100;1000;-71.079986;-35.632546;7
23636;12;3.779544152;-0.193629442;0.4335;2.777053859;-0.05824819;0.474;0.008340758;-0.456153575;0.616616617;1;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.079986;-35.882546;7
23637;13;4.011718442;-0.137262974;0.4725;2.80266731;-0.172110672;0.4265;0.008813759;-0.463384423;0.621621622;0;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.079986;-36.132546;7
23638;13;4.011718442;-0.110124673;0.4725;2.80266731;-0.16015934;0.426;0.008813759;-0.463384423;0.621621622;0;2;5;Templado;Bosque_Valdiviano;900;9;1000;3000;-71.079986;-36.382546;16
23639;13;3.948908272;-0.073645771;0.4795;2.610716249;-0.530033841;0.323;0.009046353;-0.489232114;0.636636637;0;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.079986;-36.632546;16
23640;14;4.198619422;-0.217393077;0.442;2.719450273;-0.555702633;0.3115;0.009743621;-0.402111267;0.600600601;1;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.079986;-36.882546;16
23641;14;4.198619422;-0.275891509;0.4185;2.719450273;-0.569279848;0.2995;0.009743621;-0.402111267;0.600600601;1;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.079986;-37.132546;8
23642;14;4.198619422;-0.212532677;0.45;2.719450273;-0.591144734;0.2925;0.009743621;-0.402111267;0.600600601;0;2;5;Templado;Bosque_Valdiviano;2100;9.5;200;2000;-71.079986;-37.382546;8
23643;14;4.198619422;-0.254429309;0.4315;2.719450273;-0.598677181;0.287;0.009743621;-0.402111267;0.600600601;0;2;5;Templado;Bosque_Valdiviano;2100;9.5;200;2000;-71.079986;-37.632546;8
23644;13;4.065407422;-0.105416979;0.494;2.53866981;-0.536707305;0.3155;0.009058432;0.158363855;0.384384384;0;2;5;Templado;Bosque_Valdiviano;2100;9.5;200;2000;-71.079986;-37.882546;8
23645;14;4.198890072;-0.175397369;0.479;2.897836161;-0.141320358;0.4475;0.009700633;-0.276117595;0.543543544;0;2;5;Templado;Bosque_Valdiviano;2100;9.5;200;2000;-71.079986;-38.132546;9
23646;16;4.899249372;0.151311008;0.588;3.425070442;0.118737374;0.519;0.016649482;0.058772498;0.358358358;0;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.079986;-38.382546;9
23647;18;5.346249602;0.33948599;0.6555;3.611434318;0.161129897;0.55;0.022518869;-0.178396914;0.466466466;1;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.079986;-38.632546;9
23648;15;4.609834772;0.057805834;0.55;3.270567686;0.106797305;0.5375;0.010195748;-0.156267247;0.491491491;0;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-71.079986;-38.882546;9
23670;13;4.230099151;-0.108652161;0.4625;2.699420881;-0.599843331;0.2935;0.023288401;0.228236655;0.309309309;0;2;7;Templado;Estepa_Patagonica;700;11;100;1000;-71.079986;-44.382546;11
23671;13;4.230099151;-0.132707173;0.4685;2.699420881;-0.634931541;0.2675;0.023288401;0.228236655;0.309309309;0;2;7;Templado;Estepa_Patagonica;700;11;100;1000;-71.079986;-44.632546;11
23700;8;3.01868625;0.028900183;0.5235;1.994060604;-0.384968752;0.373;0.006073816;0.667986439;0.233233233;0;1;7;Arido;Estepa_Patagonica;120;8;800;3000;-71.079986;-51.882546;12
23701;9;3.19608239;-0.092405592;0.4645;2.279060211;-0.016307891;0.4665;0.006447533;0.608490599;0.243243243;0;1;7;Arido;Estepa_Patagonica;120;8;800;3000;-71.079986;-52.132546;12
23702;10;3.29876998;-0.157783096;0.451;2.285702161;-0.345061793;0.3585;0.007019043;0.06262863;0.423423423;0;1;7;Arido;Estepa_Patagonica;120;8;800;3000;-71.079986;-52.382546;12
23703;10;3.29876998;-0.186223179;0.422;2.285702161;-0.294167211;0.3735;0.007019043;0.06262863;0.423423423;0;2;6;Templado;Bosque_Maguellanico;900;6;650;2500;-71.079986;-52.632546;12
23704;11;3.74437197;0.012279064;0.498;2.644868512;0.018468033;0.4715;0.00961729;0.898033972;0.189189189;0;2;6;Templado;Bosque_Maguellanico;900;6;650;2500;-71.079986;-52.882546;12
23705;10;3.500309851;0.043931749;0.515;2.487033966;-0.168600218;0.4515;0.007315542;0.095945352;0.397397397;1;2;6;Templado;Bosque_Maguellanico;900;6;650;2500;-71.079986;-53.132546;12
23706;7;2.80053131;0.074372541;0.532;1.892159827;-0.15015822;0.4455;0.004941235;1.291040904;0.111111111;0;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-71.079986;-53.382546;12
23707;7;2.80053131;0.038410036;0.506;1.892159827;-0.19359841;0.445;0.004941235;1.291040904;0.111111111;0;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-71.079986;-53.632546;12
23708;5;1.99298923;-0.300822383;0.403;1.422790314;-0.216817061;0.4815;0.002034827;-0.971347454;0.836836837;0;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-71.079986;-53.882546;12
